id,type_desc,seat,weight,traveltime,km,ts1,lat1,lon1,ts2,lat2,lon2
46221,BUS,10,3300,2:06:01,86.76532326,03-11-18 7:07,13.747247,100.527283,03-11-18 9:13,13.466778,99.960035
46267,BUS,13,0,1:08:13,81.17222934,03-11-18 13:55,12.914995,99.90743,03-11-18 15:03,13.422213,99.962742
48176,BUS,12,3300,1:54:02,90.94533286,03-11-18 6:59,13.750932,100.538468,03-11-18 8:53,13.497673,99.973147
48230,BUS,11,3300,1:17:01,44.60714919,03-11-18 16:34,15.57737,100.124147,03-11-18 17:51,15.871707,99.955567
54179,BUS,42,23500,1:03:00,64.75212903,03-11-18 6:23,13.996973,99.556767,03-11-18 7:26,14.390467,99.936222
54428,BUS,0,3300,1:55:00,153.7463128,03-11-18 12:28,16.85969,99.131117,03-11-18 14:23,15.81894,99.941393
54555,BUS,42,23500,1:00:00,63.26046968,03-11-18 6:23,13.99588,99.558345,03-11-18 7:23,14.386745,99.91301
54739,BUS,40,20600,0:23:00,9.185673967,03-11-18 12:13,13.83026,99.375798,03-11-18 12:36,13.830993,99.37899
54884,BUS,46,21000,0:58:58,56.51836906,03-11-18 10:33,14.47502,98.847345,03-11-18 11:32,14.107137,99.162493
55301,BUS,46,21000,0:20:59,4.967030463,03-11-18 11:26,14.38566,99.89709,03-11-18 11:47,14.38601,99.89499
55798,BUS,40,0,1:10:57,49.5624179,03-11-18 11:22,13.795997,100.094537,03-11-18 12:33,13.966752,99.728297
56370,BUS,44,0,0:32:00,24.54176844,03-11-18 17:44,13.795435,99.874422,03-11-18 18:16,13.628903,99.84785
56682,BUS,34,15600,0:42:00,44.15041425,03-11-18 10:33,13.530087,100.20147,03-11-18 11:15,13.520408,99.960553
57278,BUS,38,16000,2:27:43,128.84985,03-11-18 8:55,13.779715,100.232208,03-11-18 11:22,14.211227,99.243017
57500,BUS,32,15200,0:56:00,44.06493288,03-11-18 14:54,13.985713,99.401903,03-11-18 15:50,13.97729,99.653667
57530,BUS,10,3300,0:26:00,5.1619921,03-11-18 11:06,13.419583,99.991787,03-11-18 11:32,13.422263,99.99098
58806,BUS,10,3300,1:25:06,41.36259909,03-11-18 7:09,13.536587,99.742038,03-11-18 8:34,13.532372,99.80649
