id,type_desc,seat,weight,traveltime,km,ts1,lat1,lon1,ts2,lat2,lon2
188035,BUS,13,3300,0:29:13,36.21463662,04-11-18 6:02,14.191598,99.931496,04-11-18 6:31,14.394067,99.733093
188050,BUS,10,3300,1:10:41,52.28595862,04-11-18 8:37,14.284915,99.001717,04-11-18 9:48,14.385468,99.142906
188053,BUS,41,0,1:05:14,58.87119954,04-11-18 12:10,16.059654,99.559464,04-11-18 13:16,15.833317,99.933182
188089,BUS,13,3300,0:27:59,18.37154632,04-11-18 6:09,14.38404,99.931534,04-11-18 6:37,14.38345,99.931404
188113,BUS,34,0,1:08:00,58.26471083,04-11-18 11:14,14.019129,99.239334,04-11-18 12:22,13.979373,99.63913
188131,BUS,10,3300,3:36:48,145.5166798,04-11-18 15:57,14.07471,100.644547,04-11-18 19:34,14.002775,99.519577
188209,BUS,10,3300,0:37:00,25.22869281,04-11-18 5:25,13.969903,99.638016,04-11-18 6:02,13.870182,99.819145
188237,BUS,11,3300,1:43:52,123.7054265,04-11-18 7:18,13.6955,100.750069,04-11-18 9:02,13.327392,99.829636
188281,BUS,10,3300,0:22:00,8.722258071,04-11-18 15:13,13.412713,99.999458,04-11-18 15:35,13.4448,99.941452
188464,BUS,10,2850,0:14:00,3.049797367,04-11-18 14:25,13.413346,99.973846,04-11-18 14:39,13.426207,99.954788
188468,BUS,46,11000,2:43:00,127.328773,04-11-18 6:01,14.079984,100.204041,04-11-18 8:44,14.895103,99.919296
188543,BUS,13,3300,3:56:21,178.1360534,04-11-18 5:11,14.403836,99.896606,04-11-18 9:07,13.897245,99.148659
188547,BUS,10,3300,0:58:02,44.00589193,04-11-18 10:52,14.042889,99.505722,04-11-18 11:51,14.107079,99.163406
188608,BUS,10,3300,0:15:44,6.953837739,04-11-18 8:05,13.96147,99.766205,04-11-18 8:21,14.007152,99.772186
188609,BUS,49,14500,0:31:00,21.92107048,04-11-18 13:40,14.110925,99.181419,04-11-18 14:11,14.24707,99.047813
188616,BUS,47,0,0:42:00,21.90526138,04-11-18 13:30,14.10946,99.181351,04-11-18 14:12,14.24678,99.048233
188629,BUS,10,3300,2:22:39,135.0251856,04-11-18 8:48,13.693994,100.7528,04-11-18 11:11,13.951696,99.657326
188666,BUS,13,3300,0:24:00,20.89702963,04-11-18 19:25,14.365427,99.887566,04-11-18 19:49,14.327048,99.861397
